ID	SOURCE_ID	TARGET_ID	MATCHES
1658	22	140	6
1659	22	145	0
1660	22	142	8
1661	22	143	13
1662	22	147	0
1663	22	144	10
1664	22	150	2
1665	22	149	2
1666	22	148	13
1667	22	152	2
1668	22	153	0
1669	22	154	1
1670	22	146	56
1671	22	155	1
1672	22	156	0
1673	22	157	0
1674	22	158	0
1675	22	159	0
1676	22	160	0
1677	22	161	0
1678	22	162	0
1679	22	164	4
1680	22	163	2
1681	22	165	0
1682	22	166	3
1683	22	167	2
1684	22	168	1
1685	22	169	0
1686	22	170	0
1687	22	171	1
1688	22	175	4
1689	22	177	0
1690	22	176	5
1691	22	178	0
1692	22	174	10
1693	22	179	1
1694	22	183	2
1695	22	180	0
1696	22	190	0
1697	22	205	0
1698	22	207	1
1699	22	208	0
1700	22	206	5
1701	22	209	1
1702	22	210	0
1703	22	211	0
1704	22	212	1
1705	22	213	1
1706	22	221	1
1707	22	222	10
1708	22	231	0
1709	22	232	0
1710	22	233	0
1711	22	220	44
1712	22	223	25
1713	22	234	1
1714	22	235	0
1715	22	236	0
1716	22	239	5
1717	22	244	0
1718	22	241	15
1719	22	245	12
1720	22	243	46
1721	23	24	0
1722	23	25	0
1723	23	26	0
1724	23	27	0
1725	23	28	0
1726	23	29	0
1727	23	30	0
1728	23	39	0
1729	23	104	0
1730	23	40	0
1731	23	105	0
1732	23	106	0
1733	23	107	0
1734	23	108	0
1735	23	109	0
1736	23	110	0
1737	23	112	0
1738	23	111	0
1739	23	113	0
1740	23	114	0
1741	23	115	0
1742	23	117	0
1743	23	122	0
1744	23	123	0
1745	23	124	0
1746	23	125	0
1747	23	126	0
1748	23	127	0
1749	23	128	0
1750	23	131	0
1751	23	132	0
1752	23	134	0
1753	23	135	2
1754	23	136	0
1755	23	138	0
1756	23	140	0
1757	23	141	2
1758	23	142	0
1759	23	145	0
1760	23	143	0
1761	23	144	0
1762	23	147	0
1763	23	149	0
1764	23	148	0
1765	23	146	0
1766	23	150	0
1767	23	152	0
1768	23	153	0
1769	23	154	0
1770	23	155	0
1771	23	156	0
1772	23	157	0
1773	23	158	0
1774	23	159	0
1775	23	160	0
1776	23	161	0
1777	23	162	0
1778	23	163	1
1779	23	164	0
1780	23	165	0
1781	23	166	0
1782	23	167	1
1783	23	169	0
1784	23	168	0
1785	23	170	0
1786	23	171	0
1787	23	175	0
1788	23	174	0
1789	23	177	0
1790	23	176	0
1791	23	178	0
1792	23	179	0
1793	23	180	0
1794	23	183	0
1795	23	190	0
1796	23	205	0
1797	23	207	0
1798	23	206	0
1799	23	208	0
1800	23	209	0
1801	23	210	0
1802	23	211	0
1803	23	212	0
1804	23	213	0
1805	23	221	0
1806	23	222	0
1807	23	231	0
1808	23	220	0
1809	23	232	0
1810	23	223	0
1811	23	233	0
1812	23	234	0
1813	23	235	0
1814	23	236	0
1815	23	239	0
1816	23	241	0
1817	23	244	0
1818	23	245	0
1819	23	243	0
1820	24	25	0
1821	24	26	0
1822	24	27	0
1823	24	28	0
1824	24	29	0
1825	24	39	0
1826	24	104	0
1827	24	40	1
1828	24	30	2
1829	24	105	0
1830	24	106	0
1831	24	107	0
1832	24	108	0
1833	24	109	0
1834	24	110	0
1835	24	112	0
1836	24	111	1
1837	24	113	0
1838	24	114	0
1839	24	115	0
1840	24	122	0
1841	24	123	0
1842	24	117	3
1843	24	124	1
1844	24	125	0
1845	24	126	1
1846	24	127	2
1847	24	128	0
1848	24	131	0
1849	24	132	0
1850	24	134	9
1851	24	135	6
1852	24	136	1
1853	24	138	2
1854	24	140	3
1855	24	141	2
1856	24	142	2
1857	24	145	0
1858	24	143	0
1859	24	144	0
1860	24	147	0
1861	24	149	0
1862	24	150	0
1863	24	148	4
1864	24	146	17
1865	24	153	0
1866	24	152	0
1867	24	154	0
1868	24	155	0
1869	24	157	0
1870	24	156	0
1871	24	158	0
1872	24	159	0
1873	24	160	0
1874	24	161	1
1875	24	162	0
1876	24	163	0
1877	24	164	0
1878	24	165	0
1879	24	166	0
1880	24	167	0
1881	24	169	0
1882	24	168	0
1883	24	170	0
1884	24	171	0
1885	24	175	0
1886	24	176	2
1887	24	174	4
1888	24	177	0
1889	24	178	0
1890	24	179	0
1891	24	180	0
1892	24	183	0
1893	24	190	0
1894	24	205	0
1895	24	206	0
1896	24	207	0
1897	24	208	0
1898	24	209	0
1899	24	211	0
1900	24	210	0
1901	24	212	0
1902	24	213	0
1903	24	221	0
1904	24	222	2
1905	24	231	0
1906	24	232	0
1907	24	220	4
1908	24	223	5
1909	24	233	0
1910	24	234	0
1911	24	235	0
1912	24	236	0
1913	24	239	4
1914	24	244	0
1915	24	245	0
1916	24	241	3
1917	24	243	16
1918	25	26	0
1919	25	27	0
1920	25	28	0
1921	25	29	0
1922	25	39	0
1923	25	104	0
1924	25	105	0
1925	25	40	4
1926	25	30	2
1927	25	106	0
1928	25	108	0
1929	25	109	0
1930	25	107	0
1931	25	110	0
1932	25	111	0
1933	25	112	0
1934	25	113	0
1935	25	114	0
1936	25	115	0
1937	25	122	0
1938	25	123	0
1939	25	117	13
1940	25	125	0
1941	25	124	2
1942	25	126	4
1943	25	128	0
1944	25	127	0
1945	25	131	9
1946	25	132	6
1947	25	134	12
1948	25	136	12
1949	25	135	12
1950	25	140	3
1951	25	141	7
1952	25	138	10
1953	25	145	0
1954	25	142	5
1955	25	147	0
1956	25	143	9
1957	25	144	10
1958	25	150	0
1959	25	149	4
1960	25	148	6
1961	25	152	4
1962	25	153	3
1963	25	146	18
1964	25	154	0
1965	25	155	2
1966	25	156	1
1967	25	157	0
1968	25	158	0
1969	25	159	0
1970	25	160	0
1971	25	161	0
1972	25	162	2
1973	25	164	0
1974	25	163	3
1975	25	165	0
1976	25	166	2
1977	25	169	0
1978	25	167	1
1979	25	168	0
1980	25	170	1
1981	25	175	0
1982	25	171	0
1983	25	177	0
1984	25	178	0
1985	25	176	5
1986	25	174	15
1987	25	183	0
1988	25	180	0
1989	25	179	2
1990	25	190	0
1991	25	205	1
1992	25	207	0
1993	25	208	0
1994	25	206	1
1995	25	209	0
1996	25	210	0
1997	25	211	0
1998	25	212	0
1999	25	213	0
2000	25	221	1
2001	25	222	8
2002	25	231	0
2003	25	232	0
2004	25	220	24
2005	25	233	0
2006	25	223	26
2007	25	234	0
2008	25	235	0
2009	25	236	0
2010	25	239	1
2011	25	244	0
2012	25	245	2
2013	25	241	5
2014	25	243	18
2015	26	27	0
2016	26	28	0
2017	26	29	0
2018	26	39	0
2019	26	104	0
2020	26	40	0
2021	26	30	2
2022	26	105	0
2023	26	106	0
2024	26	108	0
2025	26	107	0
2026	26	109	0
2027	26	110	0
2028	26	112	0
2029	26	111	1
2030	26	113	0
2031	26	114	0
2032	26	115	0
2033	26	122	0
2034	26	117	1
2035	26	123	0
2036	26	124	0
2037	26	125	0
2038	26	126	0
2039	26	127	1
2040	26	128	0
2041	26	131	0
2042	26	132	0
2043	26	134	5
2044	26	135	3
2045	26	136	3
2046	26	138	0
2047	26	140	0
2048	26	141	3
2049	26	142	0
2050	26	145	0
2051	26	143	1
2052	26	144	2
2053	26	147	0
2054	26	149	0
2055	26	150	0
2056	26	148	2
2057	26	146	3
2058	26	153	0
2059	26	152	0
2060	26	154	0
2061	26	155	0
2062	26	157	0
2063	26	156	0
2064	26	158	0
2065	26	159	0
2066	26	160	0
2067	26	161	0
2068	26	162	0
2069	26	163	1
2070	26	164	0
2071	26	165	0
2072	26	166	0
2073	26	167	0
2074	26	169	0
2075	26	168	0
2076	26	170	0
2077	26	171	0
2078	26	175	0
2079	26	176	0
2080	26	177	0
2081	26	174	1
2082	26	178	0
2083	26	179	0
2084	26	180	0
2085	26	183	0
2086	26	190	0
2087	26	205	0
2088	26	207	0
2089	26	206	0
2090	26	208	0
2091	26	209	0
2092	26	210	0
2093	26	211	0
2094	26	212	0
2095	26	213	0
2096	26	221	0
2097	26	222	0
2098	26	231	0
2099	26	220	0
2100	26	232	0
2101	26	223	1
2102	26	233	0
2103	26	234	0
2104	26	235	0
2105	26	236	0
2106	26	239	0
2107	26	244	0
2108	26	241	3
2109	26	245	2
2110	26	243	2
2111	27	28	0
2112	27	29	0
2113	27	39	0
2114	27	30	2
2115	27	104	0
2116	27	40	0
2117	27	105	0
2118	27	106	0
2119	27	107	0
2120	27	108	0
2121	27	109	0
2122	27	110	0
2123	27	111	0
2124	27	112	0
2125	27	113	0
2126	27	114	0
2127	27	115	0
2128	27	122	0
2129	27	117	0
2130	27	123	0
2131	27	124	0
2132	27	125	0
2133	27	126	0
2134	27	127	2
2135	27	128	0
2136	27	131	1
2137	27	132	0
2138	27	135	0
2139	27	134	1
2140	27	136	1
2141	27	138	4
2142	27	141	0
2143	27	140	2
2144	27	142	0
2145	27	145	0
2146	27	143	1
2147	27	144	2
2148	27	147	0
2149	27	149	0
2150	27	148	0
2151	27	150	0
2152	27	146	5
2153	27	152	0
2154	27	153	0
2155	27	154	0
2156	27	155	0
2157	27	157	0
2158	27	156	0
2159	27	158	0
2160	27	159	0
2161	27	160	0
2162	27	161	0
2163	27	162	0
2164	27	163	0
2165	27	164	0
2166	27	165	0
2167	27	166	0
2168	27	167	0
2169	27	169	0
2170	27	168	0
2171	27	170	0
2172	27	171	0
2173	27	175	0
2174	27	176	0
2175	27	174	2
2176	27	177	0
2177	27	178	0
2178	27	179	0
2179	27	180	0
2180	27	183	0
2181	27	190	0
2182	27	205	0
2183	27	207	0
2184	27	206	0
2185	27	208	0
2186	27	209	0
2187	27	210	0
2188	27	211	0
2189	27	212	0
2190	27	213	0
2191	27	221	0
2192	27	222	2
2193	27	231	0
2194	27	220	7
2195	27	232	0
2196	27	223	1
2197	27	233	0
2198	27	234	0
2199	27	235	0
2200	27	236	0
2201	27	239	2
2202	27	244	0
2203	27	241	2
2204	27	245	2
2205	27	243	4
2206	28	29	0
2207	28	39	0
2208	28	104	0
2209	28	40	2
2210	28	30	1
2211	28	105	0
2212	28	106	0
2213	28	107	0
2214	28	108	0
2215	28	109	0
2216	28	110	0
2217	28	111	0
2218	28	112	0
2219	28	113	0
2220	28	114	0
2221	28	115	0
2222	28	122	0
2223	28	123	0
2224	28	117	3
2225	28	124	0
2226	28	125	0
2227	28	126	0
2228	28	127	1
2229	28	128	0
2230	28	131	5
2231	28	132	3
2232	28	134	5
2233	28	136	6
2234	28	135	6
2235	28	138	4
2236	28	140	0
2237	28	141	1
2238	28	142	2
2239	28	145	0
2240	28	143	4
2241	28	144	2
2242	28	147	0
2243	28	149	1
2244	28	150	0
2245	28	148	4
2246	28	146	8
2247	28	153	0
2248	28	152	0
2249	28	154	0
2250	28	155	0
2251	28	157	0
2252	28	156	0
2253	28	158	0
2254	28	159	0
2255	28	160	0
2256	28	162	0
2257	28	161	0
2258	28	163	1
2259	28	164	0
2260	28	165	0
2261	28	166	0
2262	28	169	0
2263	28	167	0
2264	28	168	0
2265	28	170	0
2266	28	171	0
2267	28	175	0
2268	28	176	1
2269	28	174	6
2270	28	177	0
2271	28	178	0
2272	28	179	0
2273	28	180	0
2274	28	183	0
2275	28	190	0
2276	28	205	0
2277	28	207	0
2278	28	206	1
2279	28	208	0
2280	28	209	0
2281	28	211	0
2282	28	210	0
2283	28	212	0
2284	28	213	1
2285	28	221	0
2286	28	222	7
2287	28	231	1
2288	28	232	0
2289	28	220	7
2290	28	233	0
2291	28	223	6
2292	28	234	0
2293	28	235	0
2294	28	236	0
2295	28	239	4
2296	28	244	0
2297	28	245	3
2298	28	241	4
2299	28	243	9
2300	29	39	0
2301	29	30	0
2302	29	104	0
2303	29	40	0
2304	29	105	0
2305	29	106	0
2306	29	107	0
2307	29	108	0
2308	29	109	0
2309	29	110	0
2310	29	112	0
2311	29	111	0
2312	29	113	0
2313	29	114	0
2314	29	115	0
2315	29	122	0
2316	29	117	0
2317	29	123	0
2318	29	124	0
2319	29	125	0
2320	29	126	0
2321	29	127	1
2322	29	128	0
2323	29	131	0
2324	29	132	0
2325	29	134	3
2326	29	135	0
2327	29	136	0
2328	29	138	2
2329	29	140	0
2330	29	141	0
2331	29	142	0
2332	29	145	0
2333	29	143	0
2334	29	144	0
2335	29	147	0
2336	29	149	0
2337	29	148	1
2338	29	146	0
2339	29	150	0
2340	29	152	0
2341	29	153	0
2342	29	154	0
2343	29	155	0
2344	29	156	0
2345	29	157	0
2346	29	158	0
2347	29	159	0
2348	29	160	0
2349	29	161	1
2350	29	162	0
2351	29	163	0
2352	29	164	0
2353	29	165	0
2354	29	166	0
2355	29	167	0
2356	29	169	0
2357	29	168	0
2358	29	170	0
2359	29	171	0
2360	29	175	0
2361	29	174	1
2362	29	177	0
2363	29	176	0
2364	29	178	0
2365	29	179	0
2366	29	180	0
2367	29	183	0
2368	29	190	0
2369	29	207	0
2370	29	205	0
2371	29	206	0
2372	29	208	0
2373	29	209	0
2374	29	210	0
2375	29	211	0
2376	29	212	0
2377	29	213	0
2378	29	221	0
2379	29	222	1
2380	29	231	0
2381	29	220	0
2382	29	232	0
2383	29	223	1
2384	29	233	0
2385	29	234	0
2386	29	235	0
2387	29	236	0
2388	29	239	0
2389	29	241	1
2390	29	244	0
2391	29	245	1
2392	29	243	2
2393	30	39	12
2394	30	104	8
2395	30	105	17
2396	30	108	5
2397	30	107	31
2398	30	106	23
2399	30	109	10
2400	30	40	73
2401	30	111	29
2402	30	110	28
2403	30	112	10
2404	30	114	5
2405	30	115	7
2406	30	113	11
2407	30	123	2
2408	30	122	6
2409	30	125	10
2410	30	124	46
2411	30	126	88
2412	30	117	150
2413	30	128	23
2414	30	127	73
2415	30	132	89
2416	30	131	104
2417	30	134	316
2418	30	136	150
2419	30	140	67
2420	30	141	78
2421	30	138	175
2422	30	135	258
2423	30	145	5
2424	30	142	99
2425	30	143	168
2426	30	144	112
2427	30	147	13
2428	30	150	5
2429	30	149	32
2430	30	152	34
2431	30	153	20
2432	30	148	110
2433	30	154	16
2434	30	155	37
2435	30	156	27
2436	30	157	24
2437	30	158	14
2438	30	159	12
2439	30	160	17
2440	30	146	417
2441	30	162	34
2442	30	161	23
2443	30	164	30
2444	30	163	50
2445	30	165	18
2446	30	166	29
2447	30	169	10
2448	30	167	34
2449	30	168	37
2450	30	170	23
2451	30	171	29
2452	30	177	3
2453	30	175	25
2454	30	178	0
2455	30	176	64
2456	30	180	19
2457	30	179	22
2458	30	183	13
2459	30	190	34
2460	30	174	108
2461	30	205	42
2462	30	207	34
2463	30	208	18
2464	30	209	27
2465	30	206	59
2466	30	211	14
2467	30	210	43
2468	30	212	23
2469	30	213	21
2470	30	221	30
2471	30	231	43
2472	30	222	121
2473	30	232	18
2474	30	233	43
2475	30	223	262
2476	30	234	21
2477	30	220	398
2478	30	235	27
2479	30	239	63
2480	30	236	31
2481	30	244	18
2482	30	245	84
2483	30	241	167
2484	39	104	0
2485	39	40	3
2486	39	105	0
2487	39	107	0
2488	39	106	0
2489	39	108	0
2490	30	243	345
2491	39	109	0
2492	39	110	0
2493	39	111	0
2494	39	112	0
2495	39	113	0
2496	39	114	0
2497	39	115	0
2498	39	122	0
2499	39	123	0
2500	39	124	4
2501	39	117	2
2502	39	125	0
2503	39	126	2
2504	39	128	0
2505	39	127	6
2506	39	131	10
2507	39	132	2
2508	39	134	8
2509	39	136	9
2510	39	138	14
2511	39	135	7
2512	39	141	3
2513	39	140	5
2514	39	145	0
2515	39	142	6
2516	39	143	14
2517	39	147	0
2518	39	144	6
2519	39	150	0
2520	39	149	1
2521	39	148	11
2522	39	152	3
2523	39	153	0
2524	39	154	0
2525	39	146	19
2526	39	155	3
2527	39	156	1
2528	39	157	0
2529	39	158	2
2530	39	159	0
2531	39	160	0
2532	39	161	0
2533	39	162	3
2534	39	164	3
2535	39	163	1
2536	39	165	1
2537	39	166	2
2538	39	169	0
2539	39	167	2
2540	39	168	1
2541	39	170	0
2542	39	171	0
2543	39	175	0
2544	39	176	1
2545	39	177	0
2546	39	174	5
2547	39	178	0
2548	39	179	1
2549	39	183	0
2550	39	180	0
2551	39	190	0
2552	39	205	0
2553	39	207	0
2554	39	208	1
2555	39	206	0
2556	39	209	0
2557	39	210	0
2558	39	211	0
2559	39	212	0
2560	39	213	0
2561	39	221	0
2562	39	222	2
2563	39	231	2
2564	39	232	0
2565	39	233	1
2566	39	220	17
2567	39	223	10
2568	39	234	1
2569	39	235	0
2570	39	236	0
2571	39	239	3
2572	39	244	0
2573	39	245	1
2574	39	241	1
2575	39	243	15
2576	40	104	6
2577	40	105	5
2578	40	108	2
2579	40	107	7
2580	40	106	18
2581	40	109	1
2582	40	110	11
2583	40	111	10
2584	40	112	4
2585	40	114	2
2586	40	113	7
2587	40	115	3
2588	40	123	1
2589	40	122	2
2590	40	125	7
2591	40	124	24
2592	40	117	92
2593	40	126	35
2594	40	128	21
2595	40	127	37
2596	40	132	51
2597	40	131	57
2598	40	134	142
2599	40	136	83
2600	40	141	36
2601	40	140	46
2602	40	135	113
2603	40	138	117
2604	40	145	1
2605	40	143	96
2606	40	142	48
2607	40	144	84
2608	40	147	9
2609	40	150	8
2610	40	149	16
2611	40	148	68
2612	40	152	21
2613	40	153	18
2614	40	154	15
2615	40	155	31
2616	40	146	253
2617	40	156	17
2618	40	157	12
2619	40	158	6
2620	40	159	13
2621	40	160	11
2622	40	162	21
2623	40	161	29
2624	40	164	16
2625	40	163	35
2626	40	165	10
2627	40	166	25
2628	40	167	26
2629	40	169	12
2630	40	168	31
2631	40	170	36
2632	40	171	15
2633	40	175	17
2634	40	178	0
2635	40	177	2
2636	40	180	10
2637	40	179	9
2638	40	176	27
2639	40	183	5
2640	40	174	73
2641	40	190	10
2642	40	205	12
2643	40	208	10
2644	40	207	11
2645	40	209	16
2646	40	206	22
2647	40	211	8
2648	40	210	21
2649	40	212	10
2650	40	213	14
2651	40	221	19
2652	40	231	20
2653	40	222	50
2654	40	232	26
2655	40	233	31
2656	40	220	242
2657	40	223	157
2658	40	234	24
2659	40	235	11
2660	40	236	25
2661	40	239	41
2662	40	244	9
2663	40	245	53
2664	40	241	97
2665	40	243	232
2666	104	105	0
2667	104	106	6
2668	104	107	1
2669	104	108	0
2670	104	109	0
2671	104	110	3
2672	104	111	0
2673	104	112	1
2674	104	113	0
2675	104	114	0
2676	104	115	0
2677	104	122	0
2678	104	123	0
2679	104	125	0
2680	104	124	2
2681	104	117	16
2682	104	126	5
2683	104	128	1
2684	104	127	6
2685	104	131	12
2686	104	132	10
2687	104	136	16
2688	104	134	30
2689	104	135	14
2690	104	138	8
2691	104	140	8
2692	104	141	4
2693	104	142	10
2694	104	145	0
2695	104	143	20
2696	104	147	0
2697	104	144	12
2698	104	150	0
2699	104	149	3
2700	104	148	5
2701	104	152	1
2702	104	153	0
2703	104	154	0
2704	104	146	49
2705	104	155	0
2706	104	156	0
2707	104	157	0
2708	104	158	0
2709	104	159	0
2710	104	160	1
2711	104	161	2
2712	104	162	0
2713	104	164	0
2714	104	163	2
2715	104	165	0
2716	104	166	2
2717	104	169	0
2718	104	167	1
2719	104	168	1
2720	104	170	1
2721	104	171	1
2722	104	175	2
2723	104	176	5
2724	104	177	0
2725	104	174	4
2726	104	178	0
2727	104	179	2
2728	104	180	1
2729	104	183	0
2730	104	190	0
2731	104	205	2
2732	104	207	0
2733	104	208	0
2734	104	206	3
2735	104	209	0
2736	104	210	1
2737	104	211	0
2738	104	212	0
2739	104	213	1
2740	104	221	1
2741	104	222	9
2742	104	231	0
2743	104	232	0
2744	104	233	0
2745	104	220	45
2746	104	234	0
2747	104	223	26
2748	104	235	0
2749	104	236	0
2750	104	239	5
2751	104	244	0
2752	104	241	20
2753	104	245	11
2754	104	243	30
2755	105	106	4
2756	105	107	2
2757	105	108	0
2758	105	109	0
2759	105	110	7
2760	105	111	2
2761	105	112	0
2762	105	113	0
2763	105	114	0
2764	105	115	0
2765	105	122	0
2766	105	123	0
2767	105	124	3
2768	105	125	0
2769	105	117	25
2770	105	126	4
2771	105	128	2
2772	105	127	9
2773	105	131	20
2774	105	132	10
2775	105	136	15
2776	105	134	41
2777	105	135	23
2778	105	138	21
2779	105	140	9
2780	105	141	11
2781	105	145	0
2782	105	142	10
2783	105	143	33
2784	105	147	0
2785	105	144	12
2786	105	150	0
2787	105	149	7
2788	105	148	14
2789	105	152	2
2790	105	153	1
2791	105	154	1
2792	105	146	55
2793	105	155	0
2794	105	157	0
2795	105	156	0
2796	105	158	0
2797	105	159	1
2798	105	160	0
2799	105	161	3
2800	105	162	3
2801	105	164	1
2802	105	163	4
2803	105	165	0
2804	105	166	5
2805	105	169	0
2806	105	167	1
2807	105	168	3
2808	105	170	1
2809	105	171	1
2810	105	175	1
2811	105	177	0
2812	105	178	0
2813	105	174	7
2814	105	176	9
2815	105	179	0
2816	105	180	0
2817	105	183	1
2818	105	190	0
2819	105	205	2
2820	105	207	1
2821	105	206	3
2822	105	208	1
2823	105	209	0
2824	105	210	0
2825	105	211	0
2826	105	212	1
2827	105	213	3
2828	105	221	4
2829	105	222	16
2830	105	231	0
2831	105	232	0
2832	105	233	1
2833	105	220	64
2834	105	234	2
2835	105	235	0
2836	105	223	51
2837	105	236	0
2838	105	239	2
2839	105	244	1
2840	105	245	13
2841	105	241	22
2842	105	243	49
2843	106	107	10
2844	106	108	1
2845	106	109	0
2846	106	110	9
2847	106	112	8
2848	106	111	9
2849	106	113	6
2850	106	114	1
2851	106	115	1
2852	106	122	0
2853	106	123	0
2854	106	125	0
2855	106	124	9
2856	106	117	56
2857	106	126	22
2858	106	128	4
2859	106	127	13
2860	106	132	29
2861	106	131	28
2862	106	134	97
2863	106	136	53
2864	106	135	59
2865	106	138	57
2866	106	140	33
2867	106	141	10
2868	106	145	0
2869	106	142	21
2870	106	143	57
2871	106	147	2
2872	106	144	35
2873	106	150	3
2874	106	149	11
2875	106	148	25
2876	106	152	4
2877	106	153	2
2878	106	154	0
2879	106	155	5
2880	106	156	1
2881	106	146	141
2882	106	157	0
2883	106	158	0
2884	106	159	1
2885	106	160	2
2886	106	161	4
2887	106	162	1
2888	106	164	4
2889	106	163	8
2890	106	165	2
2891	106	166	7
2892	106	167	5
2893	106	168	4
2894	106	169	3
2895	106	170	3
2896	106	171	2
2897	106	175	6
2898	106	177	0
2899	106	178	0
2900	106	176	25
2901	106	174	36
2902	106	179	6
2903	106	180	3
2904	106	183	3
2905	106	190	2
2906	106	205	5
2907	106	207	1
2908	106	206	9
2909	106	208	1
2910	106	209	2
2911	106	210	6
2912	106	211	1
2913	106	212	3
2914	106	213	6
2915	106	221	10
2916	106	231	2
2917	106	222	32
2918	106	232	7
2919	106	233	6
2920	106	234	3
2921	106	235	2
2922	106	220	114
2923	106	223	100
2924	106	236	1
2925	106	239	14
2926	106	244	4
2927	106	245	32
2928	106	241	47
2929	106	243	100
2930	107	108	1
2931	107	109	1
2932	107	110	10
2933	107	111	8
2934	107	112	6
2935	107	113	5
2936	107	114	1
2937	107	115	1
2938	107	122	1
2939	107	123	0
2940	107	125	1
2941	107	124	8
2942	107	117	58
2943	107	126	10
2944	107	128	3
2945	107	127	11
2946	107	132	30
2947	107	131	29
2948	107	136	38
2949	107	134	98
2950	107	135	50
2951	107	138	65
2952	107	140	20
2953	107	141	19
2954	107	145	0
2955	107	142	31
2956	107	143	57
2957	107	147	0
2958	107	144	50
2959	107	149	10
2960	107	150	0
2961	107	148	43
2962	107	153	0
2963	107	152	5
2964	107	154	0
2965	107	155	5
2966	107	156	2
2967	107	146	161
2968	107	157	1
2969	107	158	1
2970	107	159	2
2971	107	160	2
2972	107	161	8
2973	107	162	3
2974	107	163	4
2975	107	164	3
2976	107	165	1
2977	107	166	5
2978	107	167	8
2979	107	169	0
2980	107	168	5
2981	107	170	2
2982	107	171	0
2983	107	175	6
2984	107	178	0
2985	107	177	0
2986	107	176	18
2987	107	174	36
2988	107	180	3
2989	107	179	6
2990	107	183	3
2991	107	190	4
2992	107	205	4
2993	107	207	6
2994	107	206	8
2995	107	208	1
2996	107	209	4
2997	107	210	7
2998	107	211	1
2999	107	212	2
3000	107	213	5
3001	107	221	12
3002	107	222	46
3003	107	231	1
3004	107	232	5
3005	107	233	4
3006	107	234	2
3007	107	235	1
3008	107	220	151
3009	107	223	135
3010	107	236	5
3011	107	239	12
3012	107	244	3
3013	107	245	41
3014	107	241	80
3015	107	243	144
3016	108	109	0
3017	108	110	0
3018	108	111	1
3019	108	112	0
3020	108	113	0
3021	108	114	0
3022	108	115	0
3023	108	122	0
3024	108	123	0
3025	108	117	12
3026	108	125	0
3027	108	124	1
3028	108	126	0
3029	108	128	0
3030	108	127	4
3031	108	131	2
3032	108	132	5
3033	108	136	6
3034	108	134	17
3035	108	135	16
3036	108	138	10
3037	108	140	6
3038	108	141	4
3039	108	142	11
3040	108	145	0
3041	108	143	12
3042	108	144	10
3043	108	147	0
3044	108	150	0
3045	108	148	10
3046	108	149	0
3047	108	152	0
3048	108	153	0
3049	108	154	0
3050	108	146	25
3051	108	155	2
3052	108	156	0
3053	108	158	0
3054	108	157	0
3055	108	159	0
3056	108	160	0
3057	108	162	0
3058	108	161	0
3059	108	164	1
3060	108	165	0
3061	108	163	3
3062	108	166	2
3063	108	169	0
3064	108	167	0
3065	108	168	1
3066	108	170	0
3067	108	171	1
3068	108	175	2
3069	108	176	3
3070	108	174	8
3071	108	177	0
3072	108	178	0
3073	108	179	0
3074	108	183	0
3075	108	180	0
3076	108	190	0
3077	108	205	1
3078	108	207	0
3079	108	208	0
3080	108	206	1
3081	108	209	0
3082	108	210	0
3083	108	211	0
3084	108	212	1
3085	108	213	0
3086	108	221	0
3087	108	222	8
3088	108	231	1
3089	108	232	0
3090	108	220	30
3091	108	233	2
3092	108	223	17
3093	108	234	0
3094	108	235	0
3095	108	236	1
3096	108	239	0
3097	108	244	1
3098	108	241	8
3099	108	245	3
3100	108	243	22
3101	109	110	0
3102	109	111	0
3103	109	112	0
3104	109	113	0
3105	109	114	0
3106	109	115	0
3107	109	122	0
3108	109	123	0
3109	109	117	13
3110	109	125	0
3111	109	124	0
3112	109	126	3
3113	109	128	1
3114	109	127	0
3115	109	131	0
3116	109	132	5
3117	109	134	10
3118	109	136	4
3119	109	135	9
3120	109	138	5
3121	109	140	4
3122	109	141	2
3123	109	142	4
3124	109	145	0
3125	109	143	7
3126	109	144	8
3127	109	147	2
3128	109	150	0
3129	109	148	2
3130	109	149	2
3131	109	146	31
3132	109	152	0
3133	109	153	0
3134	109	154	0
3135	109	158	1
3136	109	157	1
3137	109	156	1
3138	109	155	0
3139	109	159	0
3140	109	160	0
3141	109	162	0
3142	109	161	0
3143	109	164	1
3144	109	163	1
3145	109	165	0
3146	109	166	1
3147	109	169	0
3148	109	167	2
3149	109	168	2
3150	109	170	0
3151	109	171	0
3152	109	175	0
3153	109	176	3
3154	109	174	4
3155	109	177	0
3156	109	178	0
3157	109	179	1
3158	109	180	0
3159	109	183	0
3160	109	190	0
3161	109	205	0
3162	109	207	0
3163	109	208	0
3164	109	206	0
3165	109	209	0
3166	109	210	0
3167	109	211	0
3168	109	212	0
3169	109	213	0
3170	109	221	1
3171	109	222	3
3172	109	231	0
3173	109	232	0
3174	109	220	29
3175	109	233	0
3176	109	223	19
3177	109	234	0
3178	109	235	0
3179	109	236	0
3180	109	239	3
3181	109	244	0
3182	109	241	12
3183	109	245	6
3184	109	243	23
3185	110	111	9
3186	110	112	9
3187	110	113	5
3188	110	114	1
3189	110	115	2
3190	110	123	0
3191	110	122	1
3192	110	125	1
3193	110	124	8
3194	110	117	48
3195	110	126	16
3196	110	128	8
3197	110	127	12
3198	110	132	31
3199	110	131	37
3200	110	136	36
3201	110	134	100
3202	110	135	75
3203	110	138	49
3204	110	141	20
3205	110	140	25
3206	110	145	0
3207	110	142	21
3208	110	143	59
3209	110	147	4
