ὁμοιοσχήμων,ὁμοιοσχήμων,ὁμοιοειδής,λογοποιικός
ἐπινεμεσάω,ἐπινεμεσάω,ἐξαγανακτέω,σκύζομαι
ἐπισχεσία,ἐπισχεσία,παρεύρεσις
ξηραίνω,ξηραίνω,σκέλλω,καταζαίνω
ὁμωνυμία,ὁμωνυμία
ἔντιμος,ἔντιμος,τίμιος
ἐρέω,ἐρέω,μεταλλάω,ἀνείρομαι
εὔλινος,εὔλινος,ἐπίκλωσις,κλῶσις
φιάλλω,φιάλλω,συναναδέχομαι
ἀρτεμής,ἀρτεμής,ὑγιής,σῶς
τακτός,τακτός,εἱμαρτός
ὑπόστεγος,ὑπόστεγος,ὑπωρόφιος
λεσβίς,λεσβίς,ἀνδρίς
τύχη,τύχη,εὐποτμία,δυστυχία
σκῦρος,σκῦρος
καταριθμέω,καταριθμέω,καταλογίζομαι,ἐξαριθμέω
σύνειμι,σύνειμι,συνέρχομαι
ὁμόχροια,ὁμόχροια,χροιά
νεφελοκοκκυγιεύς,νεφελοκοκκυγιεύς,νέφος
ὑπόπυος,ὑπόπυος,πύησις
εὐνομέομαι,εὐνομέομαι,εὔνομος,θεσμοποιέω
σπιλώδης,σπιλώδης,ὑπόπετρος,πετρήρης
δριμύλος,δριμύλος,διαμπερής,διαπρύσιος
διαπορθέω,διαπορθέω,προώλης,ἐκφθείρω
παυστήρ,παυστήρ
ἐπιπάρειμι,ἐπιπάρειμι,πάρειμι
ἀποτέλειος,ἀποτέλειος,ἄνταρχος,ἀπάρχης
σιώπησις,σιώπησις,κατασκήνωμα,σιωπηλός
σκέλλω,σκέλλω,ἀφαύω,καταζαίνω
ἱπποκέλευθος,ἱπποκέλευθος,ἱππελάτης,ἐχέπωλος
καταξηραίνω,καταξηραίνω,ἐξαυαίνω,ἀποξηραίνω
ἀκινάκης,ἀκινάκης,ῥομφαία,ξιφισμός
πάνουργος,πάνουργος,πανδελέτειος
λακάω,λακάω,διαλακέω,ἐπεισπαίω
συγχώρημα,συγχώρημα,συνομολογία,ἐπιχώρησις
χρέμπτομαι,χρέμπτομαι,προσπτύω,ἐπιφθύζω
ῥινάω,ῥινάω,ἀπορρινάω
ἔτυμος,ἔτυμος,ἐτήτυμος,παναληθής
ὑποκρούω,ὑποκρούω
μιαιφονέω,μιαιφονέω,μιαιφονία,βροτοκτονέω
σύμπληξις,σύμπληξις,σύγκρουσις,συγκρουστέον
συμπεριποιέω,συμπεριποιέω,συνεκπορίζω,συστρατηγέω
μαντιπόλος,μαντιπόλος,ἔνθεος,θυίω
φαρμακεία,φαρμακεία,πολυφάρμακος
ὀστέον,ὀστέον,ὀστολογέω
πταρμός,πταρμός
ἐπιχρίω,ἐπιχρίω
φιλοφόρμιγξ,φιλοφόρμιγξ,φίλυπνος
φολίς,φολίς,παρδαλέη
ἀλυπία,ἀλυπία,εὐπεψία,ἄλγος
παμπήδην,παμπήδην,συσκεπάζω,κατασκεπάζω
ἀλεγίζω,ἀλεγίζω,ἐμπάζομαι,ἀλέγω
κατασχηματίζω,κατασχηματίζω
περιτροπάδην,περιτροπάδην,ἀπαρτισμός
παμβδελυρός,παμβδελυρός,παμμίαρος,ἐξώλης
πανταχόθι,πανταχόθι,πρότιμος,ἄτοξος
